person_id,SERIALNO,SPORDER,PUMA,AGEP,SEX,PWGTP,SCHL,RAC1P
2022HU1245937-04,2022HU1245937,04,00100,18,1,58,20,8
2022HU1245937-05,2022HU1245937,05,00100,15,2,132,12,8
2022HU1245937-06,2022HU1245937,06,00100,12,2,173,10,8
2022HU1245937-07,2022HU1245937,07,00100,11,1,152,08,8
2022HU1245937-08,2022HU1245937,08,00100,6,2,175,06,8
2022HU1245937-09,2022HU1245937,09,00100,4,2,185,01,8
2022HU1245937-10,2022HU1245937,10,00100,15,1,104,12,8
2022HU1246353-01,2022HU1246353,01,00300,80,1,79,21,1
2022HU1246806-01,2022HU1246806,01,00200,32,1,58,19,9
2022HU1247649-01,2022HU1247649,01,00100,39,2,188,23,1
2022HU1247688-01,2022HU1247688,01,00500,22,1,44,16,1
2022HU1247688-02,2022HU1247688,02,00500,20,2,36,16,1
2022HU1248068-01,2022HU1248068,01,00500,75,2,53,21,1
2022HU1248793-01,2022HU1248793,01,00200,69,1,56,21,1
2022HU1248793-02,2022HU1248793,02,00200,67,2,48,19,1
2022HU1249193-01,2022HU1249193,01,00500,51,1,22,21,8
2022HU1249219-01,2022HU1249219,01,00400,51,1,111,16,1
2022HU1249642-01,2022HU1249642,01,00400,64,2,73,14,1
2022HU1249642-02,2022HU1249642,02,00400,43,1,26,16,2
2022HU1249887-01,2022HU1249887,01,00500,65,1,255,19,1
2022HU1249887-02,2022HU1249887,02,00500,67,2,266,16,1
2022HU1250545-01,2022HU1250545,01,00500,78,1,45,19,1
2022HU1250802-01,2022HU1250802,01,00400,38,1,76,20,1
2022HU1250802-02,2022HU1250802,02,00400,36,2,77,19,1
2022HU1251199-01,2022HU1251199,01,00500,47,1,10,19,1
2022HU1251199-02,2022HU1251199,02,00500,45,2,23,16,1
2022HU1251199-03,2022HU1251199,03,00500,11,1,12,08,1
2022HU1253003-01,2022HU1253003,01,00200,62,2,91,16,1
2022HU1253003-02,2022HU1253003,02,00200,64,1,84,16,1
2022HU1253149-01,2022HU1253149,01,00300,49,2,89,22,1
2022HU1253726-01,2022HU1253726,01,00100,60,1,137,18,1
2022HU1253726-02,2022HU1253726,02,00100,60,2,144,18,1
2022HU1256772-01,2022HU1256772,01,00400,66,1,132,22,1
2022HU1256772-02,2022HU1256772,02,00400,65,2,118,22,1
2022HU1257154-01,2022HU1257154,01,00400,66,2,14,16,1
2022HU1257154-02,2022HU1257154,02,00400,67,1,19,16,1
2022HU1257154-03,2022HU1257154,03,00400,40,2,7,15,1
2022HU1257567-01,2022HU1257567,01,00500,36,2,33,22,3
2022HU1257567-02,2022HU1257567,02,00500,39,1,39,19,3
2022HU1257567-03,2022HU1257567,03,00500,17,2,55,13,3
2022HU1257567-04,2022HU1257567,04,00500,13,1,25,10,3
2022HU1257751-01,2022HU1257751,01,00500,54,2,53,16,1
2022HU1258683-01,2022HU1258683,01,00200,28,2,73,23,1
2022HU1258867-01,2022HU1258867,01,00300,38,1,74,19,1
2022HU1259630-01,2022HU1259630,01,00200,70,1,31,21,1
2022HU1260059-01,2022HU1260059,01,00200,56,2,162,19,9
2022HU1261027-01,2022HU1261027,01,00500,46,2,15,22,1
2022HU1261027-02,2022HU1261027,02,00500,48,1,12,21,9
2022HU1261027-03,2022HU1261027,03,00500,20,1,16,16,9
2022HU1261027-04,2022HU1261027,04,00500,14,1,8,11,9
2022HU1261027-05,2022HU1261027,05,00500,11,2,11,07,9
2022HU1261074-01,2022HU1261074,01,00300,83,1,124,17,1
2022HU1261955-01,2022HU1261955,01,00400,69,1,160,16,3
2022HU1261955-02,2022HU1261955,02,00400,70,2,124,16,1
2022HU1262479-01,2022HU1262479,01,00100,64,1,32,12,1
2022HU1262779-01,2022HU1262779,01,00400,36,2,67,21,1
2022HU1262779-02,2022HU1262779,02,00400,37,1,89,21,1
2022HU1262779-03,2022HU1262779,03,00400,7,1,67,04,1
2022HU1262779-04,2022HU1262779,04,00400,5,1,68,01,1
2022HU1263238-01,2022HU1263238,01,00100,27,1,226,19,1
2022HU1263977-01,2022HU1263977,01,00100,56,1,78,16,1
2022HU1263977-02,2022HU1263977,02,00100,44,2,119,21,1
2022HU1263977-03,2022HU1263977,03,00100,10,1,75,07,1
2022HU1263977-04,2022HU1263977,04,00100,5,2,85,02,1
2022HU1264259-01,2022HU1264259,01,00100,48,2,12,21,1
2022HU1264259-02,2022HU1264259,02,00100,17,1,26,14,1
2022HU1264259-03,2022HU1264259,03,00100,15,1,24,12,1
2022HU1264259-04,2022HU1264259,04,00100,12,2,17,09,1
2022HU1264259-05,2022HU1264259,05,00100,9,2,16,06,1
2022HU1264615-01,2022HU1264615,01,00500,61,1,55,17,9
2022HU1264615-02,2022HU1264615,02,00500,50,2,27,17,1
2022HU1264615-03,2022HU1264615,03,00500,28,2,38,16,9
2022HU1264615-04,2022HU1264615,04,00500,7,2,41,03,1
2022HU1264615-05,2022HU1264615,05,00500,5,1,33,01,1
2022HU1264773-01,2022HU1264773,01,00300,56,2,60,20,1
2022HU1265647-01,2022HU1265647,01,00200,63,1,56,20,1
2022HU1265647-02,2022HU1265647,02,00200,51,2,110,18,1
2022HU1265647-03,2022HU1265647,03,00200,37,1,90,01,1
2022HU1265647-04,2022HU1265647,04,00200,53,1,134,16,1
2022HU1265872-01,2022HU1265872,01,00500,46,1,34,06,8
2022HU1265872-02,2022HU1265872,02,00500,45,2,35,12,8
2022HU1265872-03,2022HU1265872,03,00500,17,2,29,13,8
2022HU1265872-04,2022HU1265872,04,00500,12,1,31,09,8
2022HU1266135-01,2022HU1266135,01,00300,61,1,57,21,1
2022HU1266135-02,2022HU1266135,02,00300,60,2,55,19,1
2022HU1266162-01,2022HU1266162,01,00500,67,2,67,19,1
2022HU1267083-01,2022HU1267083,01,00200,64,2,173,19,1
2022HU1267182-01,2022HU1267182,01,00500,70,1,11,16,1
2022HU1267182-02,2022HU1267182,02,00500,67,2,11,17,1
2022HU1268403-01,2022HU1268403,01,00500,53,1,80,18,1
2022HU1268403-02,2022HU1268403,02,00500,48,2,87,20,5
2022HU1268895-01,2022HU1268895,01,00500,63,1,25,19,1
2022HU1268895-02,2022HU1268895,02,00500,53,2,20,18,1
2022HU1269562-01,2022HU1269562,01,00200,34,1,291,17,1
2022HU1269562-02,2022HU1269562,02,00200,30,2,156,19,1
2022HU1269562-03,2022HU1269562,03,00200,9,2,466,05,1
2022HU1269562-04,2022HU1269562,04,00200,4,1,423,01,1
2022HU1270915-01,2022HU1270915,01,00300,75,1,285,16,1
2022HU1270915-02,2022HU1270915,02,00300,68,2,246,19,1
2022HU1270915-03,2022HU1270915,03,00300,43,2,313,24,1
2022HU1271138-01,2022HU1271138,01,00400,59,2,57,21,1
2022HU1271266-01,2022HU1271266,01,00200,32,2,46,21,1
2022HU1271266-02,2022HU1271266,02,00200,33,1,90,21,1
2022HU1271266-03,2022HU1271266,03,00200,5,1,248,01,1
2022HU1271266-04,2022HU1271266,04,00200,3,1,128,01,1
2022HU1272510-01,2022HU1272510,01,00300,57,1,118,16,1
2022HU1272510-02,2022HU1272510,02,00300,17,2,145,11,1
2022HU1272510-03,2022HU1272510,03,00300,68,1,97,10,1
2022HU1272907-01,2022HU1272907,01,00100,62,1,70,21,1
2022HU1272907-02,2022HU1272907,02,00100,41,2,60,19,6
2022HU1273364-01,2022HU1273364,01,00100,64,1,129,16,9
2022HU1273364-02,2022HU1273364,02,00100,72,2,44,22,1
2022HU1273400-01,2022HU1273400,01,00400,46,1,117,19,9
2022HU1273400-02,2022HU1273400,02,00400,51,2,85,16,1
2022HU1273400-03,2022HU1273400,03,00400,14,2,107,10,1
2022HU1274167-01,2022HU1274167,01,00400,38,1,45,17,1
2022HU1274167-02,2022HU1274167,02,00400,13,2,36,10,1
2022HU1274285-01,2022HU1274285,01,00200,74,1,13,19,1
2022HU1274285-02,2022HU1274285,02,00200,72,2,9,16,1
2022HU1274285-03,2022HU1274285,03,00200,36,1,13,21,1
2022HU1274285-04,2022HU1274285,04,00200,32,2,10,18,1
2022HU1274411-01,2022HU1274411,01,00500,33,2,98,19,1
2022HU1274411-02,2022HU1274411,02,00500,34,1,70,16,1
2022HU1274411-03,2022HU1274411,03,00500,14,1,39,11,1
2022HU1274411-04,2022HU1274411,04,00500,11,2,47,08,1
2022HU1274411-05,2022HU1274411,05,00500,4,2,74,02,1
2022HU1274639-01,2022HU1274639,01,00300,70,2,66,20,1
2022HU1276410-01,2022HU1276410,01,00100,55,2,49,20,1
2022HU1276410-02,2022HU1276410,02,00100,59,1,56,16,1
2022HU1278500-01,2022HU1278500,01,00400,33,1,297,16,1
2022HU1278670-01,2022HU1278670,01,00500,55,2,53,20,1
2022HU1278670-02,2022HU1278670,02,00500,59,1,72,21,1
2022HU1278835-01,2022HU1278835,01,00500,29,1,39,16,1
2022HU1278835-02,2022HU1278835,02,00500,60,2,88,21,1
2022HU1278971-01,2022HU1278971,01,00500,38,1,59,17,1
2022HU1280574-01,2022HU1280574,01,00500,64,2,39,17,3
2022HU1280574-02,2022HU1280574,02,00500,18,1,18,16,3
2022HU1280574-03,2022HU1280574,03,00500,14,2,31,08,3
2022HU1280574-04,2022HU1280574,04,00500,6,2,31,06,3
2022HU1280574-05,2022HU1280574,05,00500,5,1,22,04,3
2022HU1280574-06,2022HU1280574,06,00500,4,2,20,01,3
2022HU1280574-07,2022HU1280574,07,00500,3,1,27,01,3
2022HU1280840-01,2022HU1280840,01,00500,63,2,41,18,9
2022HU1280840-02,2022HU1280840,02,00500,23,1,80,19,9
2022HU1280849-01,2022HU1280849,01,00100,31,1,345,19,8
2022HU1280849-02,2022HU1280849,02,00100,11,2,327,07,8
2022HU1280849-03,2022HU1280849,03,00100,7,1,591,03,8
2022HU1280849-04,2022HU1280849,04,00100,3,1,591,01,8
2022HU1280849-05,2022HU1280849,05,00100,30,2,127,22,8
2022HU1281034-01,2022HU1281034,01,00400,72,1,43,20,1
2022HU1281034-02,2022HU1281034,02,00400,21,2,59,16,1
2022HU1281271-01,2022HU1281271,01,00200,74,2,58,19,1
2022HU1282679-01,2022HU1282679,01,00300,74,1,56,18,1
2022HU1282684-01,2022HU1282684,01,00500,71,2,81,18,1
2022HU1282684-02,2022HU1282684,02,00500,67,1,59,21,1
2022HU1284338-01,2022HU1284338,01,00400,42,2,50,19,1
2022HU1284338-02,2022HU1284338,02,00400,46,1,35,21,1
2022HU1284338-03,2022HU1284338,03,00400,17,2,30,16,1
2022HU1284338-04,2022HU1284338,04,00400,14,1,56,12,1
2022HU1284945-01,2022HU1284945,01,00200,48,2,224,18,1
2022HU1284945-02,2022HU1284945,02,00200,55,1,45,19,9
2022HU1285006-01,2022HU1285006,01,00100,53,1,70,22,1
2022HU1285006-02,2022HU1285006,02,00100,52,2,61,22,1
2022HU1285006-03,2022HU1285006,03,00100,11,2,107,08,1
2022HU1285006-04,2022HU1285006,04,00100,11,2,109,08,1
2022HU1285006-05,2022HU1285006,05,00100,10,2,108,08,1
2022HU1286050-01,2022HU1286050,01,00300,75,1,12,20,1
2022HU1286050-02,2022HU1286050,02,00300,73,2,12,16,1
2022HU1286260-01,2022HU1286260,01,00500,79,2,26,19,1
2022HU1286632-01,2022HU1286632,01,00300,66,1,56,19,1
2022HU1286758-01,2022HU1286758,01,00500,27,2,126,13,1
2022HU1286758-02,2022HU1286758,02,00500,26,1,130,14,1
2022HU1288220-01,2022HU1288220,01,00200,58,2,80,24,1
2022HU1288257-01,2022HU1288257,01,00400,35,1,126,21,1
2022HU1288257-02,2022HU1288257,02,00400,33,2,101,21,9
2022HU1288367-01,2022HU1288367,01,00200,66,2,43,21,1
2022HU1290289-01,2022HU1290289,01,00100,24,1,225,19,1
2022HU1290289-02,2022HU1290289,02,00100,21,2,121,16,1
2022HU1290289-03,2022HU1290289,03,00100,1,1,146,,1
2022HU1290922-01,2022HU1290922,01,00500,34,1,60,22,1
2022HU1290922-02,2022HU1290922,02,00500,33,2,53,22,8
2022HU1290922-03,2022HU1290922,03,00500,3,2,56,01,8
2022HU1291115-01,2022HU1291115,01,00500,78,1,60,21,1
2022HU1291115-02,2022HU1291115,02,00500,76,2,75,19,1
2022HU1291957-01,2022HU1291957,01,00100,48,2,75,21,1
2022HU1291957-02,2022HU1291957,02,00100,49,1,140,17,1
2022HU1291957-03,2022HU1291957,03,00100,19,1,94,18,1
2022HU1291957-04,2022HU1291957,04,00100,17,2,195,18,1
2022HU1292601-01,2022HU1292601,01,00200,54,2,33,17,1
2022HU1292601-02,2022HU1292601,02,00200,23,2,54,17,1
2022HU1292601-03,2022HU1292601,03,00200,22,2,55,19,1
2022HU1292601-04,2022HU1292601,04,00200,19,1,38,16,1
2022HU1292601-05,2022HU1292601,05,00200,18,1,37,16,1
2022HU1292601-06,2022HU1292601,06,00200,17,2,61,14,1
2022HU1292601-07,2022HU1292601,07,00200,16,2,62,12,1
2022HU1292601-08,2022HU1292601,08,00200,14,2,59,10,1
2022HU1292601-09,2022HU1292601,09,00200,12,1,36,09,1
2022HU1292601-10,2022HU1292601,10,00200,10,1,37,08,1
2022HU1292998-01,2022HU1292998,01,00300,63,1,24,16,1
2022HU1292998-02,2022HU1292998,02,00300,59,2,22,19,1
2022HU1293758-01,2022HU1293758,01,00300,57,1,80,20,1
2022HU1293758-02,2022HU1293758,02,00300,45,2,93,19,6
2022HU1293758-03,2022HU1293758,03,00300,16,2,60,13,9
2022HU1294292-01,2022HU1294292,01,00400,53,2,39,16,1
2022HU1294292-02,2022HU1294292,02,00400,50,1,90,16,9
2022HU1294292-03,2022HU1294292,03,00400,26,1,33,16,1
2022HU1294292-04,2022HU1294292,04,00400,18,1,33,16,1
2022HU1295266-01,2022HU1295266,01,00400,73,1,70,19,1
2022HU1296015-01,2022HU1296015,01,00300,59,1,58,20,1
2022HU1296015-02,2022HU1296015,02,00300,59,2,57,20,1
2022HU1296737-01,2022HU1296737,01,00300,73,2,63,21,1
2022HU1296737-02,2022HU1296737,02,00300,74,1,55,22,1
2022HU1296737-03,2022HU1296737,03,00300,92,2,114,16,1
2022HU1297576-01,2022HU1297576,01,00400,64,1,261,21,1
2022HU1297576-02,2022HU1297576,02,00400,18,1,275,13,1
2022HU1297966-01,2022HU1297966,01,00500,75,2,84,16,1
2022HU1297966-02,2022HU1297966,02,00500,77,1,67,16,1
2022HU1298511-01,2022HU1298511,01,00500,61,2,72,17,1
2022HU1298650-01,2022HU1298650,01,00400,34,2,109,21,1
2022HU1298650-02,2022HU1298650,02,00400,37,1,97,17,1
2022HU1298650-03,2022HU1298650,03,00400,1,1,106,,1
2022HU1299725-01,2022HU1299725,01,00100,53,2,156,21,1
2022HU1300236-01,2022HU1300236,01,00300,69,2,110,14,1
2022HU1300236-02,2022HU1300236,02,00300,75,1,134,16,1
2022HU1300236-03,2022HU1300236,03,00300,34,2,157,20,1
2022HU1300604-01,2022HU1300604,01,00500,39,1,66,19,1
2022HU1300604-02,2022HU1300604,02,00500,38,2,92,20,1
2022HU1300604-03,2022HU1300604,03,00500,13,1,116,09,1
2022HU1300604-04,2022HU1300604,04,00500,8,1,116,05,1
2022HU1301109-01,2022HU1301109,01,00400,70,2,84,16,3
2022HU1301109-02,2022HU1301109,02,00400,72,1,102,16,3
2022HU1301255-01,2022HU1301255,01,00300,65,1,94,17,9
2022HU1301255-02,2022HU1301255,02,00300,56,2,68,17,1
2022HU1301759-01,2022HU1301759,01,00300,71,2,322,16,1
2022HU1301759-02,2022HU1301759,02,00300,72,1,279,16,1
2022HU1301759-03,2022HU1301759,03,00300,28,1,426,21,1
2022HU1302053-01,2022HU1302053,01,00500,39,1,46,18,3
2022HU1302053-02,2022HU1302053,02,00500,37,1,92,17,3
2022HU1302113-01,2022HU1302113,01,00100,59,1,7,19,1
2022HU1302113-02,2022HU1302113,02,00100,56,2,8,19,1
2022HU1302113-03,2022HU1302113,03,00100,29,2,14,15,1
2022HU1302113-04,2022HU1302113,04,00100,27,2,13,15,1
2022HU1302113-05,2022HU1302113,05,00100,17,2,11,13,1
2022HU1302113-06,2022HU1302113,06,00100,14,1,11,10,1
2022HU1302189-01,2022HU1302189,01,00100,82,2,48,16,1
2022HU1302189-02,2022HU1302189,02,00100,39,2,56,20,1
2022HU1302189-03,2022HU1302189,03,00100,11,2,16,08,9
2022HU1302779-01,2022HU1302779,01,00300,42,1,101,21,1
2022HU1302779-02,2022HU1302779,02,00300,41,2,94,21,1
2022HU1302779-03,2022HU1302779,03,00300,18,2,66,19,1
2022HU1302779-04,2022HU1302779,04,00300,16,2,140,13,1
2022HU1302970-01,2022HU1302970,01,00200,62,1,73,17,1
2022HU1303119-01,2022HU1303119,01,00400,52,2,214,14,1
2022HU1303119-02,2022HU1303119,02,00400,38,1,356,14,1
2022HU1303119-03,2022HU1303119,03,00400,35,1,213,12,1
2022HU1303119-04,2022HU1303119,04,00400,30,2,235,16,1
2022HU1303119-05,2022HU1303119,05,00400,5,2,362,02,1
2022HU1303119-06,2022HU1303119,06,00400,3,2,327,01,1
2022HU1304050-01,2022HU1304050,01,00300,41,2,112,22,1
2022HU1304050-02,2022HU1304050,02,00300,8,1,86,04,1
2022HU1304050-03,2022HU1304050,03,00300,4,2,42,01,1
2022HU1304050-04,2022HU1304050,04,00300,63,2,53,20,1
2022HU1304379-01,2022HU1304379,01,00500,66,2,50,22,1
2022HU1305987-01,2022HU1305987,01,00300,24,1,435,18,1
2022HU1305987-02,2022HU1305987,02,00300,26,2,339,21,1
2022HU1305987-03,2022HU1305987,03,00300,1,2,207,,1
2022HU1306238-01,2022HU1306238,01,00100,30,2,136,20,1
2022HU1306238-02,2022HU1306238,02,00100,30,1,102,20,1
2022HU1306238-03,2022HU1306238,03,00100,5,1,133,02,1
2022HU1306238-04,2022HU1306238,04,00100,1,1,95,,1
2022HU1306520-01,2022HU1306520,01,00500,28,2,11,20,1
2022HU1306520-02,2022HU1306520,02,00500,28,1,13,20,1
2022HU1306520-03,2022HU1306520,03,00500,4,1,35,01,1
2022HU1306520-04,2022HU1306520,04,00500,2,2,31,,1
2022HU1306595-01,2022HU1306595,01,00300,64,2,103,21,1
2022HU1306595-02,2022HU1306595,02,00300,65,1,83,22,1
2022HU1306595-03,2022HU1306595,03,00300,68,1,103,17,1
2022HU1306782-01,2022HU1306782,01,00500,58,1,85,16,1
2022HU1306941-01,2022HU1306941,01,00100,74,1,126,16,1
2022HU1306941-02,2022HU1306941,02,00100,71,2,101,19,1
2022HU1307458-01,2022HU1307458,01,00200,33,2,29,22,1
2022HU1307458-02,2022HU1307458,02,00200,39,1,29,16,1
2022HU1307458-03,2022HU1307458,03,00200,6,2,23,03,1
2022HU1307458-04,2022HU1307458,04,00200,4,2,43,01,1
2022HU1309405-01,2022HU1309405,01,00100,69,1,45,18,1
2022HU1309405-02,2022HU1309405,02,00100,70,2,56,18,1
2022HU1310509-01,2022HU1310509,01,00500,40,1,91,18,1
2022HU1310509-02,2022HU1310509,02,00500,14,2,83,11,1
2022HU1310509-03,2022HU1310509,03,00500,7,2,82,05,1
2022HU1310585-01,2022HU1310585,01,00300,62,1,13,16,1
2022HU1310585-02,2022HU1310585,02,00300,65,2,13,21,1
2022HU1311530-01,2022HU1311530,01,00200,65,1,97,16,1
2022HU1311530-02,2022HU1311530,02,00200,65,2,82,21,1
2022HU1312630-01,2022HU1312630,01,00100,42,1,37,16,1
2022HU1312630-02,2022HU1312630,02,00100,14,2,35,10,1
2022HU1312630-03,2022HU1312630,03,00100,13,2,34,10,1
2022HU1312630-04,2022HU1312630,04,00100,11,1,38,08,1
2022HU1312630-05,2022HU1312630,05,00100,8,1,38,06,1
2022HU1314236-01,2022HU1314236,01,00500,60,2,42,17,9
2022HU1314236-02,2022HU1314236,02,00500,57,1,45,19,1
2022HU1316490-01,2022HU1316490,01,00100,50,1,9,21,1
2022HU1316490-02,2022HU1316490,02,00100,45,2,6,21,1
2022HU1316490-03,2022HU1316490,03,00100,18,1,4,14,1
2022HU1316490-04,2022HU1316490,04,00100,15,1,9,12,1
2022HU1316583-01,2022HU1316583,01,00300,51,1,43,19,1
2022HU1316583-02,2022HU1316583,02,00300,56,2,48,16,1
2022HU1316644-01,2022HU1316644,01,00300,68,1,113,17,1
2022HU1316644-02,2022HU1316644,02,00300,67,2,136,17,1
2022HU1317743-01,2022HU1317743,01,00100,67,1,63,20,1
2022HU1317814-01,2022HU1317814,01,00100,66,2,76,16,1
2022HU1317814-02,2022HU1317814,02,00100,58,1,73,18,1
2022HU1318577-01,2022HU1318577,01,00200,41,1,93,20,1
2022HU1318577-02,2022HU1318577,02,00200,10,1,53,06,1
2022HU1318577-03,2022HU1318577,03,00200,63,2,43,19,1
2022HU1318577-04,2022HU1318577,04,00200,63,1,41,12,1
2022HU1319980-01,2022HU1319980,01,00400,23,1,66,21,1
2022HU1319980-02,2022HU1319980,02,00400,24,2,54,21,1
2022HU1320692-01,2022HU1320692,01,00300,76,1,83,21,1
2022HU1320900-01,2022HU1320900,01,00200,72,1,175,20,1
2022HU1320900-02,2022HU1320900,02,00200,71,2,168,19,1
2022HU1320956-01,2022HU1320956,01,00400,48,2,191,22,1
2022HU1320956-02,2022HU1320956,02,00400,16,2,157,13,1
2022HU1320992-01,2022HU1320992,01,00100,50,2,13,16,9
2022HU1321532-01,2022HU1321532,01,00500,84,1,106,21,1
2022HU1322007-01,2022HU1322007,01,00100,64,1,55,19,9
2022HU1322007-02,2022HU1322007,02,00100,61,2,59,19,9
2022HU1322051-01,2022HU1322051,01,00200,21,1,154,19,1
2022HU1322051-02,2022HU1322051,02,00200,21,2,192,19,1
2022HU1323269-01,2022HU1323269,01,00200,65,1,201,18,1
2022HU1323398-01,2022HU1323398,01,00200,56,2,27,19,1
2022HU1323639-01,2022HU1323639,01,00200,36,1,45,19,1
2022HU1323639-02,2022HU1323639,02,00200,36,2,32,21,1
2022HU1323639-03,2022HU1323639,03,00200,2,2,40,,1
2022HU1324741-01,2022HU1324741,01,00200,56,1,78,20,1
2022HU1324741-02,2022HU1324741,02,00200,53,2,158,22,1
2022HU1324741-03,2022HU1324741,03,00200,18,1,34,16,1
2022HU1324842-01,2022HU1324842,01,00200,45,1,12,21,1
2022HU1324842-02,2022HU1324842,02,00200,46,2,15,16,1
2022HU1324842-03,2022HU1324842,03,00200,17,1,13,14,1
2022HU1324842-04,2022HU1324842,04,00200,14,1,19,11,1
2022HU1324842-05,2022HU1324842,05,00200,11,1,19,08,1
2022HU1324842-06,2022HU1324842,06,00200,9,2,14,05,1
2022HU1324842-07,2022HU1324842,07,00200,9,2,14,06,1
2022HU1324983-01,2022HU1324983,01,00200,71,2,91,24,1
2022HU1325139-01,2022HU1325139,01,00400,81,2,49,21,1
2022HU1325721-01,2022HU1325721,01,00200,41,2,95,21,1
2022HU1325721-02,2022HU1325721,02,00200,51,1,81,17,9
2022HU1325721-03,2022HU1325721,03,00200,51,1,118,11,1
2022HU1325843-01,2022HU1325843,01,00200,57,2,54,17,1
2022HU1326545-01,2022HU1326545,01,00500,48,1,352,17,1
2022HU1326761-01,2022HU1326761,01,00200,67,2,10,20,1
2022HU1327754-01,2022HU1327754,01,00100,55,1,193,20,1
2022HU1327754-02,2022HU1327754,02,00100,17,1,151,13,1
2022HU1328945-01,2022HU1328945,01,00400,55,2,115,21,1
2022HU1328945-02,2022HU1328945,02,00400,58,1,106,19,1
2022HU1329728-01,2022HU1329728,01,00200,43,1,77,16,1
2022HU1329728-02,2022HU1329728,02,00200,44,2,74,19,1
2022HU1330238-01,2022HU1330238,01,00500,59,1,20,16,1
2022HU1330238-02,2022HU1330238,02,00500,57,2,17,17,1
2022HU1331363-01,2022HU1331363,01,00100,61,2,172,15,1
2022HU1333594-01,2022HU1333594,01,00100,55,1,13,22,9
2022HU1333594-02,2022HU1333594,02,00100,37,2,48,23,1
2022HU1334294-01,2022HU1334294,01,00100,37,2,15,22,1
2022HU1334294-02,2022HU1334294,02,00100,38,1,20,19,1
2022HU1334294-03,2022HU1334294,03,00100,70,1,27,19,1
2022HU1335180-01,2022HU1335180,01,00100,66,2,59,18,1
2022HU1335180-02,2022HU1335180,02,00100,41,1,124,17,1
2022HU1335885-01,2022HU1335885,01,00500,63,2,159,22,1
2022HU1335885-02,2022HU1335885,02,00500,68,1,247,20,1
2022HU1336389-01,2022HU1336389,01,00400,54,1,114,18,1
2022HU1336441-01,2022HU1336441,01,00400,25,1,227,15,1
2022HU1336810-01,2022HU1336810,01,00300,28,2,51,21,1
2022HU1336914-01,2022HU1336914,01,00500,22,2,53,16,1
2022HU1336914-02,2022HU1336914,02,00500,25,1,45,16,1
2022HU1337104-01,2022HU1337104,01,00100,68,2,153,18,1
2022HU1337104-02,2022HU1337104,02,00100,77,1,116,19,1
2022HU1337245-01,2022HU1337245,01,00100,67,2,116,21,1
2022HU1337245-02,2022HU1337245,02,00100,55,1,180,18,1
2022HU1337826-01,2022HU1337826,01,00100,69,1,58,23,1
2022HU1337826-02,2022HU1337826,02,00100,70,2,51,21,1
2022HU1338712-01,2022HU1338712,01,00100,35,1,37,19,1
2022HU1338780-01,2022HU1338780,01,00200,60,2,124,21,1
2022HU1338806-01,2022HU1338806,01,00400,54,1,52,21,1
2022HU1338806-02,2022HU1338806,02,00400,53,2,46,19,1
2022HU1338806-03,2022HU1338806,03,00400,17,2,39,15,1
2022HU1338806-04,2022HU1338806,04,00400,16,1,79,13,1
2022HU1339117-01,2022HU1339117,01,00500,64,2,164,22,9
2022HU1339117-02,2022HU1339117,02,00500,66,1,109,16,9
2022HU1339376-01,2022HU1339376,01,00200,43,2,136,18,1
2022HU1339376-02,2022HU1339376,02,00200,59,1,84,16,1
2022HU1339376-03,2022HU1339376,03,00200,14,1,182,11,1
2022HU1340129-01,2022HU1340129,01,00500,28,1,35,21,1
2022HU1340645-01,2022HU1340645,01,00200,51,2,77,19,1
2022HU1340645-02,2022HU1340645,02,00200,52,1,83,22,1
2022HU1340840-01,2022HU1340840,01,00400,69,2,60,16,1
2022HU1340840-02,2022HU1340840,02,00400,63,2,73,22,1
2022HU1341669-01,2022HU1341669,01,00200,78,2,63,22,1
2022HU1341669-02,2022HU1341669,02,00200,78,1,60,16,1
2022HU1342272-01,2022HU1342272,01,00500,37,2,23,19,1
2022HU1342272-02,2022HU1342272,02,00500,39,1,15,15,1
2022HU1342272-03,2022HU1342272,03,00500,15,2,60,11,1
2022HU1342272-04,2022HU1342272,04,00500,4,1,64,01,1
2022HU1342862-01,2022HU1342862,01,00200,49,2,42,22,1
2022HU1342862-02,2022HU1342862,02,00200,55,1,56,16,1
2022HU1342923-01,2022HU1342923,01,00300,67,1,21,19,1
2022HU1342923-02,2022HU1342923,02,00300,66,2,24,20,1
2022HU1342923-03,2022HU1342923,03,00300,40,1,34,19,1
2022HU1342923-04,2022HU1342923,04,00300,36,2,29,20,1
