person_id,SERIALNO,SPORDER,geography_id,AGEP,sex_code,PWGTP,SCHL,RAC1P
2022HU0420846-02,2022HU0420846,02,00500,30,M,45,22,9
2022HU0421707-01,2022HU0421707,01,00100,92,F,47,13,1
2022HU0421707-02,2022HU0421707,02,00100,68,M,75,16,1
2022HU0422490-01,2022HU0422490,01,00100,34,M,177,16,9
2022HU0423157-01,2022HU0423157,01,00100,33,M,38,24,1
2022HU0423453-01,2022HU0423453,01,00300,78,M,53,21,1
2022HU0423453-02,2022HU0423453,02,00300,79,F,66,19,1
2022HU0426492-01,2022HU0426492,01,00300,64,M,58,24,1
2022HU0426492-02,2022HU0426492,02,00300,59,F,24,21,1
2022HU0428234-01,2022HU0428234,01,00200,58,M,38,13,1
2022HU0428234-02,2022HU0428234,02,00200,34,M,25,18,1
2022HU0428371-01,2022HU0428371,01,00300,52,M,217,21,1
2022HU0428371-02,2022HU0428371,02,00300,15,M,321,11,1
2022HU0428952-01,2022HU0428952,01,00500,51,F,101,16,1
2022HU0428952-02,2022HU0428952,02,00500,57,M,83,17,1
2022HU0429488-01,2022HU0429488,01,00300,51,M,67,21,1
2022HU0429547-01,2022HU0429547,01,00400,60,M,10,17,1
2022HU0429547-02,2022HU0429547,02,00400,61,F,9,16,1
2022HU0429687-01,2022HU0429687,01,00100,41,M,73,21,1
2022HU0429687-02,2022HU0429687,02,00100,39,F,67,21,1
2022HU0429687-03,2022HU0429687,03,00100,13,M,98,10,1
2022HU0429687-04,2022HU0429687,04,00100,9,F,70,06,1
2022HU0430086-01,2022HU0430086,01,00500,56,F,31,16,1
2022HU0430086-02,2022HU0430086,02,00500,61,F,62,16,1
2022HU0430086-03,2022HU0430086,03,00500,25,M,53,17,1
2022HU0430539-01,2022HU0430539,01,00200,44,M,150,21,1
2022HU0430864-01,2022HU0430864,01,00500,44,F,35,19,1
2022HU0430864-02,2022HU0430864,02,00500,43,M,39,15,1
2022HU0430864-03,2022HU0430864,03,00500,17,F,24,14,1
2022HU0430864-04,2022HU0430864,04,00500,15,M,16,11,1
2022HU0430906-01,2022HU0430906,01,00200,62,F,69,22,1
2022HU0430906-02,2022HU0430906,02,00200,68,M,53,22,1
2022HU0430934-01,2022HU0430934,01,00500,54,M,41,21,1
2022HU0430934-02,2022HU0430934,02,00500,51,F,28,21,1
2022HU0430983-01,2022HU0430983,01,00300,23,F,138,21,1
2022HU0430983-02,2022HU0430983,02,00300,25,M,417,20,6
2022HU0431224-01,2022HU0431224,01,00400,70,M,68,21,1
2022HU0431224-02,2022HU0431224,02,00400,65,F,62,23,1
2022HU0431224-03,2022HU0431224,03,00400,25,M,54,20,1
2022HU0431401-01,2022HU0431401,01,00300,54,M,42,16,1
2022HU0431401-02,2022HU0431401,02,00300,52,F,81,16,1
2022HU0431661-01,2022HU0431661,01,00100,69,M,14,19,1
2022HU0431661-02,2022HU0431661,02,00100,69,F,12,19,1
2022HU0431722-01,2022HU0431722,01,00300,73,M,242,21,1
2022HU0432257-01,2022HU0432257,01,00400,48,M,60,19,1
2022HU0432257-02,2022HU0432257,02,00400,15,M,100,12,1
2022HU0432263-01,2022HU0432263,01,00500,65,M,263,18,9
2022HU0432580-01,2022HU0432580,01,00500,51,F,52,21,1
2022HU0433598-01,2022HU0433598,01,00500,61,M,137,14,1
2022HU0433598-02,2022HU0433598,02,00500,61,F,131,19,1
2022HU0434068-01,2022HU0434068,01,00200,74,F,110,18,1
2022HU0434104-01,2022HU0434104,01,00100,50,M,79,18,1
2022HU0434104-02,2022HU0434104,02,00100,47,F,38,19,1
2022HU0434104-03,2022HU0434104,03,00100,19,M,25,17,1
2022HU0434104-04,2022HU0434104,04,00100,15,F,47,12,1
2022HU0435156-01,2022HU0435156,01,00300,36,M,63,20,1
2022HU0435325-01,2022HU0435325,01,00200,23,M,214,16,1
2022HU0435569-01,2022HU0435569,01,00500,31,M,83,17,1
2022HU0437531-01,2022HU0437531,01,00300,21,F,93,16,1
2022HU0437791-01,2022HU0437791,01,00300,67,M,88,16,1
2022HU0437791-02,2022HU0437791,02,00300,67,F,106,21,1
2022HU0437833-01,2022HU0437833,01,00500,35,M,98,22,1
2022HU0437833-02,2022HU0437833,02,00500,34,F,156,21,1
2022HU0437833-03,2022HU0437833,03,00500,9,M,173,05,1
2022HU0437833-04,2022HU0437833,04,00500,5,M,173,01,1
2022HU0438507-01,2022HU0438507,01,00400,62,F,291,18,9
2022HU0439220-01,2022HU0439220,01,00200,51,F,63,20,1
2022HU0439220-02,2022HU0439220,02,00200,61,M,76,16,1
2022HU0439714-01,2022HU0439714,01,00400,36,M,45,19,1
2022HU0439714-02,2022HU0439714,02,00400,38,F,68,19,9
2022HU0439714-03,2022HU0439714,03,00400,12,F,32,09,9
2022HU0440370-01,2022HU0440370,01,00500,61,M,10,11,1
2022HU0440370-02,2022HU0440370,02,00500,34,M,28,17,1
2022HU0440370-03,2022HU0440370,03,00500,32,M,27,17,1
2022HU0440370-04,2022HU0440370,04,00500,58,F,14,17,1
2022HU0440559-01,2022HU0440559,01,00500,65,M,75,16,1
2022HU0440559-02,2022HU0440559,02,00500,66,F,78,16,1
2022HU0440602-01,2022HU0440602,01,00100,49,F,101,21,1
2022HU0440602-02,2022HU0440602,02,00100,50,M,193,24,1
2022HU0441121-01,2022HU0441121,01,00100,69,F,196,18,1
2022HU0442376-01,2022HU0442376,01,00200,30,M,90,18,1
2022HU0442376-02,2022HU0442376,02,00200,32,F,47,20,1
2022HU0442376-03,2022HU0442376,03,00200,12,F,143,09,1
2022HU0442376-04,2022HU0442376,04,00200,7,M,252,05,1
2022HU0442426-01,2022HU0442426,01,00500,69,M,55,20,1
2022HU0442495-01,2022HU0442495,01,00400,69,M,53,20,1
2022HU0442495-02,2022HU0442495,02,00400,65,F,52,18,1
2022HU0442495-03,2022HU0442495,03,00400,33,M,26,18,1
2022HU0442662-01,2022HU0442662,01,00500,36,M,290,14,8
2022HU0442662-02,2022HU0442662,02,00500,32,F,187,01,8
2022HU0442662-03,2022HU0442662,03,00500,1,F,198,,8
2022HU0442662-04,2022HU0442662,04,00500,40,M,183,01,8
2022HU0444164-01,2022HU0444164,01,00400,60,M,42,16,1
2022HU0444164-02,2022HU0444164,02,00400,22,M,49,17,1
2022HU0444565-01,2022HU0444565,01,00200,62,M,85,10,1
2022HU0445629-01,2022HU0445629,01,00500,49,F,22,19,3
2022HU0445629-02,2022HU0445629,02,00500,22,M,45,16,3
2022HU0445629-03,2022HU0445629,03,00500,11,M,18,07,3
2022HU0446111-01,2022HU0446111,01,00400,24,M,103,16,1
2022HU0447714-01,2022HU0447714,01,00400,48,F,48,19,1
2022HU0447714-02,2022HU0447714,02,00400,63,M,84,23,1
2022HU0447714-03,2022HU0447714,03,00400,21,M,97,20,1
2022HU0447714-04,2022HU0447714,04,00400,15,F,63,12,1
2022HU0447887-01,2022HU0447887,01,00300,42,M,317,21,2
2022HU0449411-01,2022HU0449411,01,00200,61,M,366,21,1
2022HU0449411-02,2022HU0449411,02,00200,49,F,602,21,1
2022HU0449411-03,2022HU0449411,03,00200,18,M,292,14,1
2022HU0449570-01,2022HU0449570,01,00500,83,F,149,16,1
2022HU0450397-01,2022HU0450397,01,00400,29,F,50,22,1
2022HU0450397-02,2022HU0450397,02,00400,29,M,29,20,1
2022HU0450397-03,2022HU0450397,03,00400,1,F,74,,1
2022HU0450715-01,2022HU0450715,01,00500,58,F,36,16,1
2022HU0451114-01,2022HU0451114,01,00300,69,F,113,16,9
2022HU0451195-01,2022HU0451195,01,00400,69,M,79,16,1
2022HU0451195-02,2022HU0451195,02,00400,65,F,72,17,1
2022HU0451545-01,2022HU0451545,01,00100,34,M,285,21,1
2022HU0451545-02,2022HU0451545,02,00100,32,F,157,16,4
2022HU0451545-03,2022HU0451545,03,00100,5,F,245,01,9
2022HU0451545-04,2022HU0451545,04,00100,2,M,245,,9
2022HU0452211-01,2022HU0452211,01,00100,53,F,27,20,1
2022HU0452211-02,2022HU0452211,02,00100,19,M,16,16,1
2022HU0452253-01,2022HU0452253,01,00500,33,M,63,16,1
2022HU0452372-01,2022HU0452372,01,00200,67,F,79,19,1
2022HU0453094-01,2022HU0453094,01,00400,43,F,47,22,1
2022HU0453094-02,2022HU0453094,02,00400,43,M,48,24,1
2022HU0453094-03,2022HU0453094,03,00400,16,M,53,13,1
2022HU0453094-04,2022HU0453094,04,00400,14,M,52,11,1
2022HU0453094-05,2022HU0453094,05,00400,12,M,52,09,1
2022HU0453094-06,2022HU0453094,06,00400,18,M,31,14,1
2022HU0453094-07,2022HU0453094,07,00400,11,F,65,08,2
2022HU0453094-08,2022HU0453094,08,00400,21,F,63,20,1
2022HU0453453-01,2022HU0453453,01,00400,30,F,219,18,1
2022HU0453453-02,2022HU0453453,02,00400,34,M,153,17,1
2022HU0453977-01,2022HU0453977,01,00400,46,F,106,21,1
2022HU0453977-02,2022HU0453977,02,00400,49,M,203,24,1
2022HU0453977-03,2022HU0453977,03,00400,18,M,72,16,1
2022HU0453977-04,2022HU0453977,04,00400,17,M,143,13,1
2022HU0455130-01,2022HU0455130,01,00200,60,M,28,13,1
2022HU0455812-01,2022HU0455812,01,00300,57,F,286,16,1
2022HU0455812-02,2022HU0455812,02,00300,34,F,330,16,1
2022HU0455812-03,2022HU0455812,03,00300,5,F,384,01,1
2022HU0455812-04,2022HU0455812,04,00300,71,M,248,19,1
2022HU0455860-01,2022HU0455860,01,00200,80,M,40,19,1
2022HU0455860-02,2022HU0455860,02,00200,80,F,30,21,1
2022HU0456307-01,2022HU0456307,01,00300,70,M,99,19,1
2022HU0456307-02,2022HU0456307,02,00300,72,F,119,21,1
2022HU0456406-01,2022HU0456406,01,00500,59,M,10,19,9
2022HU0456656-01,2022HU0456656,01,00200,49,F,117,16,1
2022HU0456656-02,2022HU0456656,02,00200,21,M,52,16,1
2022HU0456801-01,2022HU0456801,01,00400,92,F,145,21,1
2022HU0457084-01,2022HU0457084,01,00100,51,F,207,21,1
2022HU0457611-01,2022HU0457611,01,00300,54,F,121,16,1
2022HU0457611-02,2022HU0457611,02,00300,24,F,129,16,1
2022HU0457611-03,2022HU0457611,03,00300,2,M,45,,1
2022HU0459016-01,2022HU0459016,01,00500,52,M,72,18,1
2022HU0459016-02,2022HU0459016,02,00500,53,F,73,18,1
2022HU0459438-01,2022HU0459438,01,00400,39,M,118,17,1
2022HU0459438-02,2022HU0459438,02,00400,37,F,121,17,1
2022HU0459438-03,2022HU0459438,03,00400,12,F,95,10,1
2022HU0459438-04,2022HU0459438,04,00400,8,M,128,05,1
2022HU0459438-05,2022HU0459438,05,00400,15,F,65,12,1
2022HU0459492-01,2022HU0459492,01,00200,69,F,66,21,1
2022HU0460564-01,2022HU0460564,01,00300,23,F,668,21,9
2022HU0461450-01,2022HU0461450,01,00500,38,M,183,21,1
2022HU0461450-02,2022HU0461450,02,00500,37,F,138,24,1
2022HU0461728-01,2022HU0461728,01,00100,36,F,142,19,1
2022HU0461955-01,2022HU0461955,01,00300,54,F,113,22,1
2022HU0461955-02,2022HU0461955,02,00300,16,M,89,13,1
2022HU0463182-01,2022HU0463182,01,00400,59,F,107,20,1
2022HU0463182-02,2022HU0463182,02,00400,61,M,98,16,1
2022HU0464397-01,2022HU0464397,01,00100,53,M,65,16,1
2022HU0464588-01,2022HU0464588,01,00500,30,M,121,24,1
2022HU0464961-01,2022HU0464961,01,00500,50,F,19,16,5
2022HU0464961-02,2022HU0464961,02,00500,36,M,28,13,5
2022HU0464961-03,2022HU0464961,03,00500,21,M,36,16,5
2022HU0464961-04,2022HU0464961,04,00500,16,F,40,13,3
2022HU0464961-05,2022HU0464961,05,00500,16,F,40,12,5
2022HU0464961-06,2022HU0464961,06,00500,13,M,18,10,5
2022HU0464961-07,2022HU0464961,07,00500,7,F,26,04,5
2022HU0464961-08,2022HU0464961,08,00500,39,F,45,13,5
2022HU0465460-01,2022HU0465460,01,00100,67,F,157,21,1
2022HU0465460-02,2022HU0465460,02,00100,58,M,156,19,1
2022HU0465813-01,2022HU0465813,01,00300,45,M,54,19,1
2022HU0465813-02,2022HU0465813,02,00300,50,F,75,19,1
2022HU0465813-03,2022HU0465813,03,00300,13,F,69,10,1
2022HU0466844-01,2022HU0466844,01,00400,59,F,8,16,1
2022HU0466844-02,2022HU0466844,02,00400,17,M,9,14,1
2022HU0467653-01,2022HU0467653,01,00500,62,F,50,21,1
2022HU0467653-02,2022HU0467653,02,00500,73,M,66,16,1
2022HU0467800-01,2022HU0467800,01,00300,56,M,48,20,9
2022HU0467800-02,2022HU0467800,02,00300,59,F,111,16,1
2022HU0467800-03,2022HU0467800,03,00300,29,F,61,15,9
2022HU0467800-04,2022HU0467800,04,00300,27,F,59,16,9
2022HU0468195-01,2022HU0468195,01,00500,65,M,46,19,1
2022HU0468384-01,2022HU0468384,01,00400,73,F,79,16,1
2022HU0468384-02,2022HU0468384,02,00400,83,M,91,15,1
2022HU0468547-01,2022HU0468547,01,00200,30,F,41,19,1
2022HU0468547-02,2022HU0468547,02,00200,32,M,34,19,1
2022HU0468547-03,2022HU0468547,03,00200,9,F,52,06,1
2022HU0468547-04,2022HU0468547,04,00200,3,F,18,01,1
2022HU0469700-01,2022HU0469700,01,00400,67,M,13,17,1
2022HU0469973-01,2022HU0469973,01,00500,40,F,45,16,1
2022HU0469973-02,2022HU0469973,02,00500,42,M,50,14,1
2022HU0469973-03,2022HU0469973,03,00500,16,M,19,13,1
2022HU0469973-04,2022HU0469973,04,00500,12,M,47,09,9
2022HU0470794-01,2022HU0470794,01,00300,49,M,141,18,1
2022HU0470794-02,2022HU0470794,02,00300,46,F,111,20,1
2022HU0470794-03,2022HU0470794,03,00300,17,M,175,14,1
2022HU0471420-01,2022HU0471420,01,00200,74,F,10,21,1
2022HU0471420-02,2022HU0471420,02,00200,74,M,14,19,1
2022HU0471835-01,2022HU0471835,01,00500,77,M,46,16,1
2022HU0472066-01,2022HU0472066,01,00500,70,F,22,18,1
2022HU0472066-02,2022HU0472066,02,00500,70,M,28,14,1
2022HU0473172-01,2022HU0473172,01,00400,23,F,185,19,1
2022HU0473172-02,2022HU0473172,02,00400,22,M,242,21,1
2022HU0476645-01,2022HU0476645,01,00300,38,F,125,19,1
2022HU0476645-02,2022HU0476645,02,00300,43,M,309,16,8
2022HU0476645-03,2022HU0476645,03,00300,3,M,297,02,9
2022HU0476741-01,2022HU0476741,01,00500,27,F,41,20,1
2022HU0476741-02,2022HU0476741,02,00500,28,M,50,21,1
2022HU0476741-03,2022HU0476741,03,00500,4,M,121,01,1
2022HU0476925-01,2022HU0476925,01,00300,58,M,331,21,1
2022HU0477509-01,2022HU0477509,01,00400,64,M,35,20,1
2022HU0477636-01,2022HU0477636,01,00200,40,M,114,18,1
2022HU0477636-02,2022HU0477636,02,00200,35,M,145,16,1
2022HU0477843-01,2022HU0477843,01,00500,30,M,13,17,1
2022HU0477843-02,2022HU0477843,02,00500,33,F,22,16,1
2022HU0478752-01,2022HU0478752,01,00400,82,M,68,24,1
2022HU0478752-02,2022HU0478752,02,00400,81,F,47,21,1
2022HU0478814-01,2022HU0478814,01,00400,45,F,68,18,6
2022HU0478814-02,2022HU0478814,02,00400,16,M,51,13,9
2022HU0479049-01,2022HU0479049,01,00300,73,F,124,19,1
2022HU0479094-01,2022HU0479094,01,00200,67,F,60,17,1
2022HU0479094-02,2022HU0479094,02,00200,66,M,57,17,1
2022HU0479850-01,2022HU0479850,01,00100,83,F,91,22,1
2022HU0479877-01,2022HU0479877,01,00500,57,M,74,13,1
2022HU0479877-02,2022HU0479877,02,00500,47,F,46,17,1
2022HU0480497-01,2022HU0480497,01,00100,40,M,210,21,1
2022HU0480497-02,2022HU0480497,02,00100,38,F,191,21,1
2022HU0480497-03,2022HU0480497,03,00100,2,M,205,,1
2022HU0481881-01,2022HU0481881,01,00500,40,M,183,20,1
2022HU0481881-02,2022HU0481881,02,00500,44,F,180,16,1
2022HU0481881-03,2022HU0481881,03,00500,18,M,88,16,1
2022HU0481881-04,2022HU0481881,04,00500,16,M,84,12,1
2022HU0481881-05,2022HU0481881,05,00500,11,F,244,08,1
2022HU0483318-01,2022HU0483318,01,00100,42,F,20,19,1
2022HU0484488-01,2022HU0484488,01,00500,55,M,74,21,1
2022HU0484488-02,2022HU0484488,02,00500,53,F,58,24,1
2022HU0484630-01,2022HU0484630,01,00100,60,M,36,21,1
2022HU0484630-02,2022HU0484630,02,00100,62,F,34,17,1
2022HU0486275-01,2022HU0486275,01,00100,81,M,75,22,1
2022HU0486275-02,2022HU0486275,02,00100,77,F,83,19,1
2022HU0486740-01,2022HU0486740,01,00400,22,M,95,21,1
2022HU0486740-02,2022HU0486740,02,00400,22,M,50,21,1
2022HU0486740-03,2022HU0486740,03,00400,21,M,49,20,1
2022HU0487044-01,2022HU0487044,01,00200,66,F,61,19,1
2022HU0487044-02,2022HU0487044,02,00200,67,M,57,20,1
2022HU0487556-01,2022HU0487556,01,00100,51,F,81,20,9
2022HU0487556-02,2022HU0487556,02,00100,75,M,59,20,1
2022HU0487698-01,2022HU0487698,01,00500,61,M,63,16,1
2022HU0487698-02,2022HU0487698,02,00500,56,F,60,16,1
2022HU0488961-01,2022HU0488961,01,00100,51,F,127,21,1
2022HU0488961-02,2022HU0488961,02,00100,18,M,71,16,1
2022HU0488961-03,2022HU0488961,03,00100,17,F,164,13,1
2022HU0488961-04,2022HU0488961,04,00100,14,M,187,11,1
2022HU0488961-05,2022HU0488961,05,00100,13,M,188,09,1
2022HU0489172-01,2022HU0489172,01,00500,49,F,85,21,9
2022HU0489172-02,2022HU0489172,02,00500,56,M,38,21,9
2022HU0489172-03,2022HU0489172,03,00500,11,M,49,08,9
2022HU0490067-01,2022HU0490067,01,00100,55,M,43,16,1
2022HU0490067-02,2022HU0490067,02,00100,44,F,47,21,1
2022HU0490150-01,2022HU0490150,01,00200,69,M,147,18,1
2022HU0490150-02,2022HU0490150,02,00200,63,F,149,16,1
2022HU0490479-01,2022HU0490479,01,00500,61,M,106,21,1
2022HU0490826-01,2022HU0490826,01,00500,71,F,79,20,1
2022HU0490826-02,2022HU0490826,02,00500,18,M,44,13,1
2022HU0490853-01,2022HU0490853,01,00400,77,F,19,16,1
2022HU0490971-01,2022HU0490971,01,00300,59,F,63,20,1
2022HU0490971-02,2022HU0490971,02,00300,67,M,51,20,1
2022HU0491153-01,2022HU0491153,01,00500,39,M,47,21,1
2022HU0491153-02,2022HU0491153,02,00500,38,F,53,21,1
2022HU0491153-03,2022HU0491153,03,00500,14,F,72,10,1
2022HU0491153-04,2022HU0491153,04,00500,12,M,59,08,1
2022HU0491153-05,2022HU0491153,05,00500,9,F,73,06,1
2022HU0491153-06,2022HU0491153,06,00500,6,M,59,03,1
2022HU0492827-01,2022HU0492827,01,00500,77,F,53,15,1
2022HU0492976-01,2022HU0492976,01,00100,58,M,144,22,1
2022HU0492976-02,2022HU0492976,02,00100,56,F,153,22,1
2022HU0493812-01,2022HU0493812,01,00500,79,M,65,16,1
2022HU0494115-01,2022HU0494115,01,00500,60,F,88,22,1
2022HU0494115-02,2022HU0494115,02,00500,60,M,104,16,1
2022HU0494626-01,2022HU0494626,01,00200,54,F,284,20,9
2022HU0494763-01,2022HU0494763,01,00500,65,F,68,20,1
2022HU0494763-02,2022HU0494763,02,00500,70,M,84,16,1
2022HU0494763-03,2022HU0494763,03,00500,43,M,89,18,1
2022HU0495132-01,2022HU0495132,01,00300,63,F,53,20,1
2022HU0495132-02,2022HU0495132,02,00300,65,M,43,20,1
2022HU0496646-01,2022HU0496646,01,00300,55,F,45,20,1
2022HU0496922-01,2022HU0496922,01,00300,67,M,99,19,1
2022HU0496922-02,2022HU0496922,02,00300,57,F,55,20,9
2022HU0496922-03,2022HU0496922,03,00300,15,F,42,11,9
2022HU0497119-01,2022HU0497119,01,00300,77,M,85,24,1
2022HU0497119-02,2022HU0497119,02,00300,80,F,104,16,1
2022HU0497221-01,2022HU0497221,01,00500,26,M,27,21,9
2022HU0497566-01,2022HU0497566,01,00500,46,F,25,19,3
2022HU0497566-02,2022HU0497566,02,00500,25,M,36,16,3
2022HU0497566-03,2022HU0497566,03,00500,43,M,54,16,3
2022HU0497566-04,2022HU0497566,04,00500,54,M,53,16,3
2022HU0497764-01,2022HU0497764,01,00500,74,F,30,22,1
2022HU0497944-01,2022HU0497944,01,00400,70,M,200,17,1
2022HU0497944-02,2022HU0497944,02,00400,67,F,148,13,1
2022HU0499196-01,2022HU0499196,01,00400,75,M,71,20,1
2022HU0499196-02,2022HU0499196,02,00400,75,F,49,18,1
2022HU0499345-01,2022HU0499345,01,00400,64,F,71,19,1
2022HU0499345-02,2022HU0499345,02,00400,71,M,84,21,1
2022HU0499386-01,2022HU0499386,01,00300,77,M,74,19,1
2022HU0499386-02,2022HU0499386,02,00300,64,F,68,16,1
2022HU0500563-01,2022HU0500563,01,00200,68,F,57,16,1
2022HU0500650-01,2022HU0500650,01,00300,20,M,86,16,2
2022HU0501485-01,2022HU0501485,01,00400,31,M,96,20,1
2022HU0501919-01,2022HU0501919,01,00500,68,M,57,16,1
2022HU0502335-01,2022HU0502335,01,00200,69,F,125,20,1
2022HU0502335-02,2022HU0502335,02,00200,73,M,176,14,1
2022HU0502507-01,2022HU0502507,01,00100,56,M,54,21,1
2022HU0502894-01,2022HU0502894,01,00200,52,M,103,16,1
2022HU0503303-01,2022HU0503303,01,00400,46,M,63,20,1
2022HU0503303-02,2022HU0503303,02,00400,40,F,62,19,1
2022HU0503303-03,2022HU0503303,03,00400,14,F,77,11,1
2022HU0503450-01,2022HU0503450,01,00500,65,M,108,16,1
2022HU0503450-02,2022HU0503450,02,00500,63,F,52,16,1
2022HU0505060-01,2022HU0505060,01,00500,76,M,248,19,1
2022HU0505122-01,2022HU0505122,01,00300,25,F,58,20,1
2022HU0505122-02,2022HU0505122,02,00300,0,F,32,,1
2022HU0505327-01,2022HU0505327,01,00500,39,F,133,21,1
2022HU0505327-02,2022HU0505327,02,00500,44,M,110,21,1
2022HU0505327-03,2022HU0505327,03,00500,8,F,130,05,1
2022HU0505327-04,2022HU0505327,04,00500,5,M,181,02,1
2022HU0506168-01,2022HU0506168,01,00400,63,M,74,21,1
2022HU0506168-02,2022HU0506168,02,00400,59,F,84,20,1
2022HU0506168-03,2022HU0506168,03,00400,26,F,131,20,1
2022HU0506876-01,2022HU0506876,01,00500,37,F,115,20,3
2022HU0506876-02,2022HU0506876,02,00500,34,M,38,16,3
2022HU0506876-03,2022HU0506876,03,00500,18,F,138,19,3
2022HU0506876-04,2022HU0506876,04,00500,11,F,127,08,3
2022HU0506876-05,2022HU0506876,05,00500,7,F,128,05,3
2022HU0510450-01,2022HU0510450,01,00200,67,F,12,21,1
2022HU0510460-01,2022HU0510460,01,00300,64,F,75,21,1
2022HU0510585-01,2022HU0510585,01,00500,60,F,24,22,1
2022HU0510585-02,2022HU0510585,02,00500,55,M,29,16,1
2022HU0510585-03,2022HU0510585,03,00500,92,F,52,16,1
2022HU0510816-01,2022HU0510816,01,00500,45,M,51,16,8
2022HU0511068-01,2022HU0511068,01,00500,72,M,46,20,1
2022HU0511068-02,2022HU0511068,02,00500,69,F,45,20,1
2022HU0511441-01,2022HU0511441,01,00100,70,M,19,21,1
2022HU0511441-02,2022HU0511441,02,00100,70,F,17,22,1
2022HU0511565-01,2022HU0511565,01,00200,62,F,5,16,9
2022HU0511565-02,2022HU0511565,02,00200,64,M,11,17,1
2022HU0511565-03,2022HU0511565,03,00200,15,F,16,10,9
2022HU0511623-01,2022HU0511623,01,00200,77,F,105,13,1
2022HU0511808-01,2022HU0511808,01,00300,58,F,144,21,1
2022HU0511908-01,2022HU0511908,01,00400,53,F,30,16,1
2022HU0511908-02,2022HU0511908,02,00400,53,M,36,20,1
2022HU0512703-01,2022HU0512703,01,00400,26,M,360,22,6
2022HU0512703-02,2022HU0512703,02,00400,63,M,132,24,6
2022HU0512703-03,2022HU0512703,03,00400,58,F,133,22,6
2022HU0513063-01,2022HU0513063,01,00500,61,F,46,24,1
2022HU0514495-01,2022HU0514495,01,00400,34,F,123,21,1
2022HU0514495-02,2022HU0514495,02,00400,37,M,80,16,1
2022HU0514495-03,2022HU0514495,03,00400,0,F,71,,1
2022HU0515088-01,2022HU0515088,01,00400,52,F,22,21,1
2022HU0515663-01,2022HU0515663,01,00100,76,F,31,22,1
2022HU0515663-02,2022HU0515663,02,00100,71,M,19,22,1
2022HU0515760-01,2022HU0515760,01,00200,61,F,141,19,1
2022HU0515760-02,2022HU0515760,02,00200,64,M,107,17,1
2022HU0516079-01,2022HU0516079,01,00400,26,F,199,21,1
2022HU0516079-02,2022HU0516079,02,00400,26,M,192,21,1
2022HU0516079-03,2022HU0516079,03,00400,1,M,76,,1
2022HU0516278-01,2022HU0516278,01,00500,49,F,44,19,1
2022HU0516333-01,2022HU0516333,01,00500,72,M,53,16,1
2022HU0516736-01,2022HU0516736,01,00200,78,F,41,16,1
2022HU0517417-01,2022HU0517417,01,00500,64,F,10,16,1
2022HU0517417-02,2022HU0517417,02,00500,77,M,10,22,1
2022HU0517450-01,2022HU0517450,01,00200,40,F,112,20,1
2022HU0517450-02,2022HU0517450,02,00200,42,M,121,17,1
2022HU0517450-03,2022HU0517450,03,00200,18,M,55,16,9
2022HU0517450-04,2022HU0517450,04,00200,15,M,121,11,9
2022HU0518576-01,2022HU0518576,01,00500,68,M,44,16,1
2022HU0518576-02,2022HU0518576,02,00500,68,F,42,16,1
2022HU0518761-01,2022HU0518761,01,00300,58,M,103,16,1
2022HU0518761-02,2022HU0518761,02,00300,59,F,98,22,1
2022HU0518761-03,2022HU0518761,03,00300,24,M,121,16,2
2022HU0518761-04,2022HU0518761,04,00300,21,F,66,13,2
2022HU0518816-01,2022HU0518816,01,00500,65,M,149,22,9
2022HU0518816-02,2022HU0518816,02,00500,92,F,31,16,1
2022HU0519040-01,2022HU0519040,01,00400,64,F,43,22,1
2022HU0519557-01,2022HU0519557,01,00300,40,F,184,18,9
2022HU0519557-02,2022HU0519557,02,00300,17,F,106,14,9
2022HU0519557-03,2022HU0519557,03,00300,12,F,103,08,9
2022HU0519557-04,2022HU0519557,04,00300,7,M,236,03,9
2022HU0520799-01,2022HU0520799,01,00100,47,M,99,21,1
2022HU0520852-01,2022HU0520852,01,00300,39,M,172,19,1
2022HU0520852-02,2022HU0520852,02,00300,40,F,158,22,1
2022HU0520852-03,2022HU0520852,03,00300,11,F,247,08,1
2022HU0520852-04,2022HU0520852,04,00300,10,M,185,07,1
2022HU0522000-01,2022HU0522000,01,00400,60,M,56,16,1
2022HU0522703-01,2022HU0522703,01,00500,56,F,32,20,1
2022HU0522703-02,2022HU0522703,02,00500,62,M,37,16,1
2022HU0522788-01,2022HU0522788,01,00100,47,M,282,16,1
